Series Name,Series Code,Country Name,Country Code,2022 [YR2022]
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Japan,JPN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Jordan,JOR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kazakhstan,KAZ,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kenya,KEN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kiribati,KIR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,"Korea, Dem. People's Rep.",PRK,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,"Korea, Rep.",KOR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kosovo,XKX,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kuwait,KWT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Kyrgyz Republic,KGZ,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Lao PDR,LAO,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Late-demographic dividend,LTE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Latin America & Caribbean,LCN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Latin America & Caribbean (excluding high income),LAC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Latvia,LVA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Least developed countries: UN classification,LDC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Lebanon,LBN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Lesotho,LSO,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Liberia,LBR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Libya,LBY,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Liechtenstein,LIE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Lithuania,LTU,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Low & middle income,LMY,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Low income,LIC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Lower middle income,LMC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Luxembourg,LUX,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,"Macao SAR, China",MAC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Madagascar,MDG,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Malawi,MWI,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Malaysia,MYS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Maldives,MDV,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mali,MLI,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Malta,MLT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Marshall Islands,MHL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mauritania,MRT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mauritius,MUS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mexico,MEX,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,"Micronesia, Fed. Sts.",FSM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Middle East & North Africa,MEA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Middle East & North Africa (excluding high income),MNA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Middle income,MIC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Moldova,MDA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Monaco,MCO,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mongolia,MNG,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Montenegro,MNE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Morocco,MAR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Mozambique,MOZ,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Myanmar,MMR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Namibia,NAM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Nauru,NRU,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Nepal,NPL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Netherlands,NLD,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,New Caledonia,NCL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,New Zealand,NZL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Nicaragua,NIC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Niger,NER,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Nigeria,NGA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,North America,NAC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,North Macedonia,MKD,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Northern Mariana Islands,MNP,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Norway,NOR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Not classified,INX,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,OECD members,OED,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Oman,OMN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Other small states,OSS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Pacific island small states,PSS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Pakistan,PAK,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Palau,PLW,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Panama,PAN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Papua New Guinea,PNG,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Paraguay,PRY,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Peru,PER,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Philippines,PHL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Poland,POL,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Portugal,PRT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Post-demographic dividend,PST,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Pre-demographic dividend,PRE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Puerto Rico,PRI,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Qatar,QAT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Romania,ROU,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Russian Federation,RUS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Rwanda,RWA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Samoa,WSM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,San Marino,SMR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sao Tome and Principe,STP,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Saudi Arabia,SAU,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Senegal,SEN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Serbia,SRB,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Seychelles,SYC,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sierra Leone,SLE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Singapore,SGP,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sint Maarten (Dutch part),SXM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Slovak Republic,SVK,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Slovenia,SVN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Small states,SST,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Solomon Islands,SLB,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Somalia,SOM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,South Africa,ZAF,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,South Asia,SAS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,South Asia (IDA & IBRD),TSA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,South Sudan,SSD,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Spain,ESP,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sri Lanka,LKA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,St. Kitts and Nevis,KNA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,St. Lucia,LCA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,St. Martin (French part),MAF,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,St. Vincent and the Grenadines,VCT,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sub-Saharan Africa,SSF,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sub-Saharan Africa (excluding high income),SSA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sudan,SDN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Suriname,SUR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Sweden,SWE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Switzerland,CHE,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Syrian Arab Republic,SYR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Tajikistan,TJK,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Tanzania,TZA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Thailand,THA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Timor-Leste,TLS,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Togo,TGO,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Tonga,TON,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Trinidad and Tobago,TTO,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Tunisia,TUN,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Turkiye,TUR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Turkmenistan,TKM,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Turks and Caicos Islands,TCA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Tuvalu,TUV,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Uganda,UGA,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,Ukraine,UKR,..
Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,United Arab Emirates,ARE,..
